CAPE_u,CAPE_ext,CAPE_dist,dh,sat_def,P,RH,dz,ent_b
2822.9666301453553,1969.0420285619637,8.956008306646186,-6569.01252581639,0.005949202804722287,2.0,0.26,4300.0,0.0001423493553772791
3870.4075410162427,2502.415639672107,8.86252621032488,-8335.265429437553,0.005516542615478264,3.0,0.26,4250.0,0.00021314588947975957
4800.418409897203,2884.909449530615,8.314506634831433,-9668.61211537289,0.0051734579601960436,4.0,0.26,4250.0,0.00028369269983912767
5644.219780239846,3166.854385173728,7.649166197339699,-10725.994437313253,0.004873522900304952,5.0,0.26,4250.0,0.0003539915419880172
6419.427841185543,3360.315643688528,7.103765176324446,-11589.701497396418,0.004589714064486501,6.0,0.26,4200.0,0.0004240441530120581
7138.565629692547,3495.016500016196,6.488606177447681,-12317.380292824557,0.00435509967856687,7.0,0.26,4200.0,0.0004938522518074282
7809.346417309721,3604.554735072501,5.976182629329615,-12937.468435026145,0.004144283351353791,8.0,0.26,4200.0,0.0005634175393339245
8438.057969334732,3660.874737360823,5.649021819019988,-13475.782595405835,0.003953567073746704,9.0,0.26,4200.0,0.000632741698863649
9031.983400496329,3666.981678160604,5.123421337876368,-13947.696753704957,0.003779066877157667,10.0,0.26,4200.0,0.0007018263962254038
9592.842888341953,3673.9705347501076,4.725392586469482,-14364.292261098839,0.003607320522942487,11.0,0.26,4150.0,0.0007706732800448598
10121.410927948944,3663.566853708714,4.621370216376382,-14730.14878714906,0.0034634436312263477,12.0,0.26,4150.0,0.0008392839819806442
10626.615671133744,3642.098467066013,4.346735424232374,-15060.244327133652,0.0033291186367106784,13.0,0.26,4150.0,0.0009076601169563551
11110.070105995896,3582.5862098483262,4.1474150773129335,-15363.8045258114,0.0032050158226278377,14.0,0.26,4150.0,0.000975803283388641
11568.299486876087,3543.2628753796093,3.938605785923198,-15628.85093537395,0.0030900339015459233,15.0,0.26,4150.0,0.001043715063411405
12009.937817666318,3468.921898374352,3.732855396874407,-15874.515795410458,0.0029818393052189985,16.0,0.26,4150.0,0.0011113970230962158
12432.248371525686,3421.297163410234,3.526589524592041,-16094.371030239985,0.0028730498361167287,17.0,0.26,4100.0,0.0011788507126690004
12836.560519310642,3371.278192353894,3.4183316687258345,-16300.077364092765,0.002779749981824028,18.0,0.26,4100.0,0.0012460776667230968
13229.368929701652,3288.0993736120768,3.1480641135897334,-16482.749399827633,0.0026915576119561856,19.0,0.26,4100.0,0.0013130794044287361
